,protocol_type,flag,Attack_Binomial,land,logged_in,root_shell,su_attempted,is_host_login,is_guest_login
48084,tcp,SF,0,0,1,0,0,0,0
48085,tcp,S0,1,0,0,0,0,0,0
48086,tcp,REJ,1,0,0,0,0,0,0
48087,udp,SF,1,0,0,0,0,0,0
48088,udp,SF,0,0,0,0,0,0,0
48089,tcp,SF,1,0,1,0,0,0,0
48090,tcp,REJ,1,0,0,0,0,0,0
48091,udp,SF,0,0,0,0,0,0,0
48092,tcp,S0,1,0,0,0,0,0,0
48093,udp,SF,0,0,0,0,0,0,0
48094,tcp,SF,0,0,0,0,0,0,0
48095,tcp,SF,0,0,1,0,0,0,0
48096,tcp,SF,0,0,0,0,0,0,0
48097,tcp,S0,1,0,0,0,0,0,0
48098,tcp,SF,0,0,1,0,0,0,0
48099,tcp,RSTO,1,0,0,0,0,0,0
48100,tcp,SF,0,0,1,0,0,0,0
48101,udp,SF,0,0,0,0,0,0,0
48102,icmp,SF,1,0,0,0,0,0,0
48103,tcp,REJ,0,0,0,0,0,0,0
48104,tcp,SF,0,0,1,0,0,0,0
48105,tcp,S0,1,0,0,0,0,0,0
48106,udp,SF,0,0,0,0,0,0,0
48107,tcp,S0,1,0,0,0,0,0,0
48108,tcp,S0,1,0,0,0,0,0,0
48109,tcp,S0,1,0,0,0,0,0,0
48110,tcp,SF,0,0,1,0,0,0,0
48111,tcp,SF,0,0,1,0,0,0,0
48112,tcp,S0,1,0,0,0,0,0,0
48113,tcp,REJ,1,0,0,0,0,0,0
48114,udp,SF,0,0,0,0,0,0,0
48115,udp,SF,1,0,0,0,0,0,0
48116,tcp,REJ,1,0,0,0,0,0,0
48117,tcp,SF,0,0,1,0,0,0,0
48118,tcp,S0,1,0,0,0,0,0,0
48119,tcp,S0,1,0,0,0,0,0,0
48120,tcp,SF,0,0,1,0,0,0,0
48121,tcp,SF,0,0,1,0,0,0,0
48122,tcp,S0,1,0,0,0,0,0,0
48123,tcp,SF,0,0,1,0,0,0,0
48124,tcp,S0,1,0,0,0,0,0,0
48125,tcp,REJ,1,0,0,0,0,0,0
48126,tcp,S0,1,0,0,0,0,0,0
48127,tcp,SF,0,0,1,0,0,0,0
48128,tcp,SF,0,0,1,0,0,0,0
48129,tcp,SF,0,0,1,0,0,0,0
48130,tcp,S0,1,0,0,0,0,0,0
48131,tcp,SF,0,0,1,0,0,0,0
48132,tcp,S0,1,0,0,0,0,0,0
48133,icmp,SF,0,0,0,0,0,0,0
48134,udp,SF,0,0,0,0,0,0,0
48135,tcp,REJ,1,0,0,0,0,0,0
48136,tcp,SF,0,0,1,0,0,0,0
48137,tcp,S0,1,0,0,0,0,0,0
48138,udp,SF,1,0,0,0,0,0,0
48139,tcp,RSTR,1,0,0,0,0,0,0
48140,tcp,S0,1,0,0,0,0,0,0
48141,tcp,SF,0,0,0,0,0,0,0
48142,tcp,RSTR,1,0,0,0,0,0,0
48143,tcp,S0,1,0,0,0,0,0,0
48144,tcp,REJ,1,0,0,0,0,0,0
48145,tcp,REJ,1,0,0,0,0,0,0
48146,tcp,REJ,1,0,0,0,0,0,0
48147,tcp,REJ,1,0,0,0,0,0,0
48148,tcp,S0,1,0,0,0,0,0,0
48149,tcp,SF,0,0,1,0,0,0,0
48150,tcp,S0,1,0,0,0,0,0,0
48151,tcp,SF,0,0,1,0,0,0,0
48152,tcp,SF,0,0,1,0,0,0,0
48153,tcp,SF,0,0,1,0,0,0,0
48154,udp,SF,0,0,0,0,0,0,0
48155,tcp,SF,0,0,1,0,0,0,0
48156,icmp,SF,0,0,0,0,0,0,0
48157,icmp,SF,1,0,0,0,0,0,0
48158,tcp,SF,0,0,1,0,0,0,1
48159,tcp,SF,0,0,1,0,0,0,0
48160,tcp,SF,1,0,1,0,0,0,0
48161,tcp,S0,1,0,0,0,0,0,0
48162,tcp,S0,1,0,0,0,0,0,0
48163,tcp,SF,0,0,1,0,0,0,0
48164,tcp,SF,0,0,1,0,0,0,0
48165,tcp,SF,0,0,1,0,0,0,0
48166,tcp,SF,0,0,1,0,0,0,0
48167,tcp,SF,0,0,1,0,0,0,0
48168,tcp,S0,1,0,0,0,0,0,0
48169,udp,SF,0,0,0,0,0,0,0
48170,tcp,S0,1,0,0,0,0,0,0
48171,icmp,SF,1,0,0,0,0,0,0
48172,tcp,S0,1,0,0,0,0,0,0
48173,tcp,REJ,1,0,0,0,0,0,0
48174,tcp,SF,0,0,1,0,0,0,0
48175,icmp,SF,1,0,0,0,0,0,0
48176,tcp,S0,1,0,0,0,0,0,0
48177,tcp,REJ,0,0,0,0,0,0,0
48178,tcp,SF,0,0,1,0,0,0,0
48179,tcp,SF,0,0,1,0,0,0,0
48180,udp,SF,1,0,0,0,0,0,0
48181,tcp,SF,0,0,0,0,0,0,0
48182,tcp,S0,1,0,0,0,0,0,0
48183,tcp,SF,0,0,1,0,0,0,0
48184,udp,SF,1,0,0,0,0,0,0
48185,tcp,SF,0,0,1,0,0,0,0
48186,udp,SF,0,0,0,0,0,0,0
48187,tcp,S0,1,0,0,0,0,0,0
48188,tcp,SF,0,0,1,0,0,0,0
48189,tcp,SF,0,0,0,0,0,0,0
48190,tcp,S0,1,0,0,0,0,0,0
48191,tcp,S0,1,0,0,0,0,0,0
48192,udp,SF,0,0,0,0,0,0,0
48193,tcp,S0,1,0,0,0,0,0,0
48194,tcp,SF,0,0,1,0,0,0,0
48195,tcp,SF,1,0,0,0,0,0,0
48196,icmp,SF,1,0,0,0,0,0,0
48197,tcp,SF,0,0,1,0,0,0,0
48198,udp,SF,1,0,0,0,0,0,0
48199,tcp,REJ,0,0,0,0,0,0,0
48200,tcp,SF,0,0,0,0,0,0,0
48201,udp,SF,0,0,0,0,0,0,0
48202,tcp,S0,1,0,0,0,0,0,0
48203,tcp,SF,0,0,1,0,0,0,0
48204,tcp,S0,1,0,0,0,0,0,0
48205,tcp,SF,0,0,1,0,0,0,0
48206,tcp,REJ,1,0,0,0,0,0,0
48207,tcp,S0,1,0,0,0,0,0,0
48208,tcp,S0,1,0,0,0,0,0,0
48209,udp,SF,0,0,0,0,0,0,0
48210,tcp,SF,0,0,1,0,0,0,0
48211,tcp,SF,0,0,1,0,0,0,0
48212,tcp,S0,1,0,0,0,0,0,0
48213,tcp,SF,0,0,1,0,0,0,0
48214,tcp,SF,0,0,1,0,0,0,0
48215,tcp,SF,0,0,1,0,0,0,0
48216,icmp,SF,0,0,0,0,0,0,0
48217,tcp,S0,1,0,0,0,0,0,0
48218,tcp,S0,1,0,0,0,0,0,0
48219,tcp,S0,1,0,0,0,0,0,0
48220,tcp,S0,1,0,0,0,0,0,0
48221,tcp,SF,0,0,1,0,0,0,0
48222,tcp,SF,0,0,1,0,0,0,0
48223,udp,SF,0,0,0,0,0,0,0
48224,tcp,S0,1,0,0,0,0,0,0
48225,tcp,S0,1,0,0,0,0,0,0
48226,tcp,REJ,0,0,0,0,0,0,0
48227,tcp,SF,0,0,1,0,0,0,0
48228,tcp,SF,0,0,1,0,0,0,0
48229,udp,SF,0,0,0,0,0,0,0
48230,tcp,S0,1,0,0,0,0,0,0
48231,tcp,SF,0,0,1,0,0,0,0
48232,tcp,SF,0,0,1,0,0,0,0
48233,tcp,S0,1,0,0,0,0,0,0
48234,tcp,S0,1,0,0,0,0,0,0
48235,tcp,REJ,1,0,0,0,0,0,0
48236,tcp,SF,0,0,1,0,0,0,0
48237,tcp,S0,1,0,0,0,0,0,0
48238,tcp,SF,0,0,1,0,0,0,0
48239,udp,SF,0,0,0,0,0,0,0
48240,tcp,S0,1,0,0,0,0,0,0
48241,tcp,SF,1,0,0,0,0,0,0
48242,tcp,SF,0,0,1,0,0,0,0
48243,tcp,SF,0,0,0,0,0,0,0
48244,udp,SF,1,0,0,0,0,0,0
48245,tcp,SF,0,0,1,0,0,0,0
48246,tcp,S0,1,0,0,0,0,0,0
48247,tcp,S0,1,0,0,0,0,0,0
48248,tcp,SF,0,0,1,0,0,0,0
48249,tcp,SF,0,0,1,0,0,0,0
48250,tcp,S0,1,0,0,0,0,0,0
48251,tcp,SF,0,0,1,0,0,0,0
48252,tcp,SF,0,0,1,0,0,0,0
48253,tcp,S0,1,0,0,0,0,0,0
48254,tcp,REJ,0,0,0,0,0,0,0
48255,tcp,SF,0,0,1,0,0,0,0
48256,tcp,SH,1,0,0,0,0,0,0
48257,tcp,S0,1,0,0,0,0,0,0
48258,tcp,RSTO,1,0,0,0,0,0,0
48259,tcp,S0,1,0,0,0,0,0,0
48260,tcp,S0,1,0,0,0,0,0,0
48261,udp,SF,0,0,0,0,0,0,0
48262,tcp,SF,0,0,1,0,0,0,0
48263,tcp,S0,1,0,0,0,0,0,0
48264,tcp,SF,1,0,1,0,0,0,1
48265,icmp,SF,1,0,0,0,0,0,0
48266,tcp,SF,0,0,1,0,0,0,0
48267,tcp,SF,0,0,1,0,0,0,0
48268,udp,SF,0,0,0,0,0,0,0
48269,tcp,SF,0,0,0,0,0,0,0
48270,tcp,RSTR,1,0,0,0,0,0,0
48271,tcp,SF,0,0,1,0,0,0,0
48272,tcp,SF,0,0,1,0,0,0,0
48273,tcp,S0,1,0,0,0,0,0,0
48274,tcp,SF,0,0,1,0,0,0,0
48275,tcp,RSTO,1,0,0,0,0,0,0
48276,tcp,RSTO,1,0,0,0,0,0,0
48277,udp,SF,0,0,0,0,0,0,0
48278,tcp,S0,1,0,0,0,0,0,0
48279,tcp,S0,1,0,0,0,0,0,0
48280,udp,SF,0,0,0,0,0,0,0
48281,tcp,RSTO,1,0,0,0,0,0,0
48282,tcp,S0,1,0,0,0,0,0,0
48283,icmp,SF,1,0,0,0,0,0,0
48284,tcp,SF,0,0,1,0,0,0,0
48285,tcp,SF,0,0,1,0,0,0,0
48286,tcp,S0,1,0,0,0,0,0,0
48287,tcp,SF,0,0,1,0,0,0,0
48288,tcp,SF,0,0,1,0,0,0,0
48289,icmp,SF,1,0,0,0,0,0,0
48290,tcp,S0,1,0,0,0,0,0,0
48291,icmp,SF,1,0,0,0,0,0,0
48292,tcp,S0,1,0,0,0,0,0,0
48293,tcp,REJ,0,0,0,0,0,0,0
48294,icmp,SF,0,0,0,0,0,0,0
48295,tcp,SF,0,0,1,0,0,0,0
48296,tcp,SF,0,0,1,0,0,0,0
48297,tcp,SF,0,0,1,0,0,0,0
48298,udp,SF,0,0,0,0,0,0,0
48299,tcp,S0,1,0,0,0,0,0,0
48300,udp,SF,0,0,0,0,0,0,0
48301,tcp,SF,0,0,0,0,0,0,0
48302,tcp,REJ,1,0,0,0,0,0,0
48303,tcp,REJ,0,0,0,0,0,0,0
48304,udp,SF,0,0,0,0,0,0,0
48305,tcp,SF,0,0,1,0,0,0,0
48306,tcp,RSTO,1,0,0,0,0,0,0
48307,tcp,SF,0,0,1,0,0,0,0
48308,tcp,SF,0,0,1,0,0,0,0
48309,tcp,SF,0,0,1,0,0,0,0
48310,tcp,REJ,0,0,0,0,0,0,0
48311,tcp,SF,0,0,1,0,0,0,0
48312,tcp,SF,0,0,1,0,0,0,0
48313,tcp,S0,1,0,0,0,0,0,0
48314,tcp,S0,1,0,0,0,0,0,0
48315,tcp,SF,0,0,1,0,0,0,0
48316,tcp,SF,0,0,1,0,0,0,0
48317,tcp,SF,0,0,1,0,0,0,0
48318,udp,SF,0,0,0,0,0,0,0
48319,tcp,SF,0,0,1,0,0,0,0
48320,tcp,SF,0,0,1,0,0,0,0
48321,tcp,SF,0,0,1,0,0,0,0
48322,tcp,S0,1,0,0,0,0,0,0
48323,tcp,S0,1,0,0,0,0,0,0
48324,udp,SF,0,0,0,0,0,0,0
48325,tcp,S0,1,0,0,0,0,0,0
48326,tcp,SF,0,0,1,0,0,0,1
48327,tcp,S0,1,0,0,0,0,0,0
48328,tcp,REJ,0,0,0,0,0,0,0
48329,icmp,SF,0,0,0,0,0,0,0
48330,udp,SF,0,0,0,0,0,0,0
48331,udp,SF,1,0,0,0,0,0,0
48332,tcp,S0,1,0,0,0,0,0,0
48333,tcp,SF,0,0,1,0,0,0,1
48334,tcp,SF,0,0,0,0,0,0,0
48335,tcp,S0,1,0,0,0,0,0,0
48336,tcp,SF,0,0,1,0,0,0,0
48337,tcp,S0,1,0,0,0,0,0,0
48338,tcp,S0,1,0,0,0,0,0,0
48339,tcp,S0,1,0,0,0,0,0,0
48340,tcp,S0,1,0,0,0,0,0,0
48341,tcp,SF,0,0,1,0,0,0,0
48342,tcp,SF,0,0,0,0,0,0,0
48343,tcp,S1,0,0,1,0,0,0,0
48344,tcp,REJ,1,0,0,0,0,0,0
48345,udp,SF,0,0,0,0,0,0,0
48346,tcp,S0,1,0,0,0,0,0,0
48347,tcp,SF,0,0,1,0,0,0,0
48348,tcp,SF,0,0,1,0,0,0,0
48349,tcp,S0,1,0,0,0,0,0,0
48350,tcp,SF,0,0,1,0,0,0,0
48351,udp,SF,0,0,0,0,0,0,0
48352,tcp,S0,1,0,0,0,0,0,0
48353,tcp,SF,0,0,1,0,0,0,0
48354,tcp,S0,1,0,0,0,0,0,0
48355,tcp,S0,1,0,0,0,0,0,0
48356,tcp,SF,0,0,1,0,0,0,0
48357,tcp,SF,0,0,1,0,0,0,0
48358,tcp,S0,1,0,0,0,0,0,0
48359,tcp,SF,0,0,1,0,0,0,0
48360,tcp,SF,0,0,1,0,0,0,0
48361,tcp,REJ,1,0,0,0,0,0,0
48362,tcp,SF,0,0,1,0,0,0,0
48363,tcp,SF,0,0,1,0,0,0,0
48364,tcp,RSTR,1,0,0,0,0,0,0
48365,tcp,S0,1,0,0,0,0,0,0
48366,tcp,S0,1,0,0,0,0,0,0
48367,tcp,S0,1,0,0,0,0,0,0
48368,tcp,S0,1,0,0,0,0,0,0
48369,tcp,SF,0,0,1,0,0,0,0
48370,tcp,SF,0,0,1,0,0,0,0
48371,tcp,S0,1,0,0,0,0,0,0
48372,tcp,SF,0,0,1,0,0,0,0
48373,tcp,S0,1,0,0,0,0,0,0
48374,tcp,SF,1,0,1,0,0,0,0
48375,tcp,REJ,1,0,0,0,0,0,0
48376,tcp,S0,1,0,0,0,0,0,0
48377,tcp,S0,1,0,0,0,0,0,0
48378,tcp,S0,1,0,0,0,0,0,0
48379,tcp,S0,1,0,0,0,0,0,0
48380,udp,SF,0,0,0,0,0,0,0
48381,tcp,SF,0,0,1,0,0,0,0
48382,tcp,S0,1,0,0,0,0,0,0
48383,tcp,S0,1,0,0,0,0,0,0
48384,tcp,SF,0,0,1,0,0,0,0
48385,tcp,SF,0,0,0,0,0,0,0
48386,tcp,SF,0,0,1,0,0,0,0
48387,tcp,S0,1,0,0,0,0,0,0
48388,tcp,SF,0,0,1,0,0,0,0
48389,tcp,SF,0,0,1,0,0,0,0
48390,tcp,S0,1,0,0,0,0,0,0
48391,tcp,SF,0,0,1,0,0,0,0
48392,tcp,SF,0,0,1,0,0,0,0
48393,tcp,SF,0,0,1,0,0,0,0
48394,tcp,S0,1,0,0,0,0,0,0
48395,tcp,SF,0,0,1,0,0,0,0
48396,udp,SF,0,0,0,0,0,0,0
48397,udp,SF,0,0,0,0,0,0,0
48398,udp,SF,0,0,0,0,0,0,0
48399,tcp,S0,1,0,0,0,0,0,0
48400,tcp,S0,1,0,0,0,0,0,0
48401,tcp,S0,1,0,0,0,0,0,0
48402,tcp,SF,0,0,1,0,0,0,0
48403,tcp,S0,0,0,0,0,0,0,0
48404,tcp,REJ,1,0,0,0,0,0,0
48405,tcp,S0,1,0,0,0,0,0,0
48406,udp,SF,0,0,0,0,0,0,0
48407,tcp,S0,1,0,0,0,0,0,0
48408,tcp,S0,1,0,0,0,0,0,0
48409,tcp,SF,0,0,1,0,0,0,0
48410,tcp,SF,0,0,1,0,0,0,0
48411,tcp,REJ,0,0,0,0,0,0,0
48412,tcp,SF,0,0,1,0,0,0,0
48413,tcp,S0,1,0,0,0,0,0,0
48414,tcp,S0,1,0,0,0,0,0,0
48415,tcp,SF,1,0,1,0,0,0,0
48416,udp,SF,0,0,0,0,0,0,0
48417,tcp,S0,1,0,0,0,0,0,0
48418,udp,SF,0,0,0,0,0,0,0
48419,tcp,SF,0,0,1,0,0,0,0
48420,tcp,SF,0,0,1,0,0,0,0
48421,icmp,SF,1,0,0,0,0,0,0
48422,tcp,SF,0,0,1,0,0,0,0
48423,tcp,SF,0,0,0,0,0,0,0
48424,tcp,SF,0,0,1,0,0,0,0
48425,tcp,S0,1,0,0,0,0,0,0
48426,tcp,SF,0,0,1,0,0,0,0
48427,tcp,SF,0,0,1,0,0,0,0
48428,udp,SF,0,0,0,0,0,0,0
48429,tcp,SF,0,0,0,0,0,0,0
48430,tcp,SF,0,0,1,0,0,0,0
48431,udp,SF,0,0,0,0,0,0,0
48432,tcp,S0,1,0,0,0,0,0,0
48433,tcp,S0,1,0,0,0,0,0,0
48434,tcp,SF,0,0,1,0,0,0,0
48435,tcp,S0,1,0,0,0,0,0,0
48436,tcp,S0,1,0,0,0,0,0,0
48437,tcp,S0,1,0,0,0,0,0,0
48438,tcp,SF,0,0,0,0,0,0,0
48439,tcp,REJ,0,0,0,0,0,0,0
48440,udp,SF,0,0,0,0,0,0,0
48441,tcp,S0,1,0,0,0,0,0,0
48442,tcp,REJ,0,0,0,0,0,0,0
48443,tcp,SF,0,0,1,0,0,0,0
48444,icmp,SF,1,0,0,0,0,0,0
48445,tcp,S0,1,0,0,0,0,0,0
48446,tcp,SF,0,0,1,0,0,0,0
48447,tcp,S0,1,0,0,0,0,0,0
48448,tcp,SF,0,0,1,0,0,0,0
48449,tcp,SF,1,0,1,0,0,0,0
48450,udp,SF,0,0,0,0,0,0,0
48451,icmp,SF,1,0,0,0,0,0,0
48452,icmp,SF,1,0,0,0,0,0,0
48453,tcp,SF,0,0,1,0,0,0,0
48454,tcp,SF,0,0,1,0,0,0,0
48455,tcp,S0,1,0,0,0,0,0,0
48456,udp,SF,1,0,0,0,0,0,0
48457,tcp,SF,0,0,1,0,0,0,0
48458,tcp,SF,0,0,1,0,0,0,0
48459,tcp,SF,0,0,1,0,0,0,0
48460,tcp,S0,1,0,0,0,0,0,0
48461,tcp,S0,1,0,0,0,0,0,0
48462,tcp,SF,0,0,1,0,0,0,0
48463,udp,SF,0,0,0,0,0,0,0
48464,udp,SF,0,0,0,0,0,0,0
48465,tcp,REJ,0,0,0,0,0,0,0
48466,udp,SF,0,0,0,0,0,0,0
48467,icmp,SF,1,0,0,0,0,0,0
48468,tcp,SF,0,0,1,0,0,0,1
48469,tcp,SF,0,0,1,0,0,0,0
48470,tcp,S0,1,0,0,0,0,0,0
48471,tcp,REJ,1,0,0,0,0,0,0
48472,tcp,S0,1,0,0,0,0,0,0
48473,tcp,S0,1,0,0,0,0,0,0
48474,tcp,S0,1,0,0,0,0,0,0
48475,tcp,SF,0,0,1,0,0,0,0
48476,tcp,SF,0,0,1,0,0,0,0
48477,tcp,S0,1,0,0,0,0,0,0
48478,tcp,SF,0,0,1,0,0,0,0
48479,tcp,REJ,1,0,0,0,0,0,0
48480,tcp,SF,0,0,1,0,0,0,0
48481,tcp,S0,1,0,0,0,0,0,0
48482,tcp,REJ,1,0,0,0,0,0,0
48483,tcp,S0,1,0,0,0,0,0,0
48484,tcp,SF,0,0,1,0,0,0,0
48485,tcp,SF,0,0,1,0,0,0,0
48486,tcp,SF,0,0,1,0,0,0,0
48487,tcp,S0,1,0,0,0,0,0,0
48488,tcp,REJ,1,0,0,0,0,0,0
48489,tcp,SF,0,0,1,0,0,0,0
48490,icmp,SF,1,0,0,0,0,0,0
48491,tcp,S0,1,0,0,0,0,0,0
48492,icmp,SF,1,0,0,0,0,0,0
48493,tcp,S0,1,0,0,0,0,0,0
48494,tcp,S0,1,0,0,0,0,0,0
48495,tcp,SF,0,0,1,0,0,0,0
48496,tcp,SF,0,0,1,0,0,0,0
48497,tcp,S0,1,0,0,0,0,0,0
48498,tcp,SF,0,0,1,0,0,0,0
48499,tcp,S0,1,0,0,0,0,0,0
48500,tcp,S0,1,0,0,0,0,0,0
48501,udp,SF,1,0,0,0,0,0,0
48502,udp,SF,0,0,0,0,0,0,0
48503,udp,SF,0,0,0,0,0,0,0
48504,icmp,SF,0,0,0,0,0,0,0
48505,tcp,SF,0,0,1,0,0,0,0
48506,tcp,REJ,1,0,0,0,0,0,0
48507,tcp,SF,0,0,1,0,0,0,0
48508,tcp,SF,0,0,1,0,0,0,0
48509,icmp,SF,1,0,0,0,0,0,0
48510,tcp,S0,1,0,0,0,0,0,0
48511,udp,SF,0,0,0,0,0,0,0
48512,tcp,S0,1,0,0,0,0,0,0
48513,tcp,SF,0,0,1,0,0,0,0
48514,tcp,RSTO,0,0,0,0,0,0,0
48515,tcp,S0,1,0,0,0,0,0,0
48516,tcp,REJ,1,0,0,0,0,0,0
48517,tcp,SF,0,0,1,0,0,0,0
48518,udp,SF,0,0,0,0,0,0,0
48519,udp,SF,1,0,0,0,0,0,0
48520,tcp,SF,0,0,1,0,0,0,0
48521,tcp,SF,0,0,1,0,0,0,0
48522,udp,SF,0,0,0,0,0,0,0
48523,tcp,SF,0,0,1,0,0,0,0
48524,udp,SF,0,0,0,0,0,0,0
48525,tcp,S0,1,0,0,0,0,0,0
48526,tcp,SF,0,0,1,0,0,0,0
48527,tcp,S0,1,0,0,0,0,0,0
48528,tcp,REJ,1,0,0,0,0,0,0
48529,tcp,S0,1,0,0,0,0,0,0
48530,udp,SF,0,0,0,0,0,0,0
48531,tcp,S0,1,0,0,0,0,0,0
48532,udp,SF,1,0,0,0,0,0,0
48533,tcp,SF,0,0,1,0,0,0,0
48534,tcp,SF,0,0,1,0,0,0,0
48535,tcp,SF,0,0,1,0,0,0,0
48536,udp,SF,0,0,0,0,0,0,0
48537,icmp,SF,1,0,0,0,0,0,0
48538,tcp,SF,0,0,1,0,0,0,0
48539,udp,SF,0,0,0,0,0,0,0
48540,tcp,SF,0,0,1,0,0,0,0
48541,tcp,S0,1,0,0,0,0,0,0
48542,tcp,S0,1,0,0,0,0,0,0
48543,udp,SF,0,0,0,0,0,0,0
48544,tcp,SF,0,0,1,0,0,0,0
48545,tcp,S0,1,0,0,0,0,0,0
48546,tcp,S0,1,0,0,0,0,0,0
48547,tcp,RSTR,1,0,0,0,0,0,0
48548,tcp,S0,1,0,0,0,0,0,0
48549,udp,SF,0,0,0,0,0,0,0
48550,tcp,SF,0,0,1,0,0,0,0
48551,tcp,SF,0,0,1,0,0,0,0
48552,tcp,REJ,1,0,0,0,0,0,0
48553,tcp,S0,1,0,0,0,0,0,0
48554,tcp,S0,1,0,0,0,0,0,0
48555,tcp,SF,0,0,1,0,0,0,0
48556,tcp,SF,0,0,1,0,0,0,0
48557,tcp,S0,1,0,0,0,0,0,0
48558,udp,SF,0,0,0,0,0,0,0
48559,tcp,S0,1,0,0,0,0,0,0
48560,tcp,SF,0,0,0,0,0,0,0
48561,tcp,S0,1,0,0,0,0,0,0
48562,tcp,S0,1,0,0,0,0,0,0
48563,icmp,SF,1,0,0,0,0,0,0
48564,tcp,SF,0,0,0,0,0,0,0
48565,tcp,S0,1,0,0,0,0,0,0
48566,tcp,SF,0,0,1,0,0,0,0
48567,tcp,SF,0,0,1,0,0,0,0
48568,tcp,SF,0,0,1,0,0,0,0
48569,tcp,SF,0,0,1,0,0,0,0
48570,icmp,SF,1,0,0,0,0,0,0
48571,tcp,SF,0,0,1,0,0,0,0
48572,tcp,SF,0,0,1,0,0,0,0
48573,udp,SF,1,0,0,0,0,0,0
48574,tcp,S0,1,0,0,0,0,0,0
48575,tcp,SF,0,0,1,0,0,0,0
48576,tcp,SF,0,0,1,0,0,0,0
48577,tcp,SF,0,0,1,0,0,0,0
48578,udp,SF,0,0,0,0,0,0,0
48579,tcp,S0,1,0,0,0,0,0,0
48580,udp,SF,1,0,0,0,0,0,0
48581,tcp,REJ,1,0,0,0,0,0,0
48582,icmp,SF,1,0,0,0,0,0,0
48583,tcp,SF,0,0,0,0,0,0,0
48584,tcp,S0,1,0,0,0,0,0,0
48585,tcp,S0,1,0,0,0,0,0,0
48586,tcp,REJ,1,0,0,0,0,0,0
48587,udp,SF,0,0,0,0,0,0,0
48588,icmp,SF,1,0,0,0,0,0,0
48589,tcp,SF,0,0,1,0,0,0,0
48590,tcp,REJ,1,0,0,0,0,0,0
48591,tcp,SF,0,0,1,0,0,0,0
48592,tcp,SF,0,0,1,0,0,0,0
48593,tcp,SF,0,0,1,0,0,0,0
48594,tcp,SF,0,0,1,0,0,0,0
48595,icmp,SF,1,0,0,0,0,0,0
48596,udp,SF,0,0,0,0,0,0,0
48597,tcp,S0,1,0,0,0,0,0,0
48598,udp,SF,0,0,0,0,0,0,0
48599,tcp,SF,0,0,1,0,0,0,0
48600,tcp,SF,0,0,1,0,0,0,0
48601,tcp,S0,1,0,0,0,0,0,0
48602,tcp,S0,1,0,0,0,0,0,0
48603,tcp,SF,0,0,1,0,0,0,0
48604,tcp,S0,1,0,0,0,0,0,0
48605,tcp,SF,0,0,1,0,0,0,0
48606,tcp,SF,0,0,1,0,0,0,0
48607,tcp,SF,0,0,1,0,0,0,0
48608,tcp,REJ,1,0,0,0,0,0,0
48609,tcp,REJ,1,0,0,0,0,0,0
48610,tcp,SF,0,0,1,0,0,0,0
48611,icmp,SF,1,0,0,0,0,0,0
48612,tcp,S0,1,0,0,0,0,0,0
48613,tcp,S0,1,0,0,0,0,0,0
48614,tcp,SF,0,0,0,0,0,0,0
48615,tcp,SF,0,0,1,0,0,0,0
48616,tcp,SF,0,0,1,0,0,0,0
48617,tcp,S0,1,0,0,0,0,0,0
48618,udp,SF,0,0,0,0,0,0,0
48619,tcp,S0,1,0,0,0,0,0,0
48620,tcp,REJ,1,0,0,0,0,0,0
48621,tcp,S0,1,0,0,0,0,0,0
48622,tcp,SF,0,0,1,0,0,0,0
48623,tcp,S0,1,0,0,0,0,0,0
48624,tcp,RSTR,1,0,0,0,0,0,0
48625,tcp,SF,1,0,1,0,0,0,0
48626,tcp,S0,1,0,0,0,0,0,0
48627,udp,SF,0,0,0,0,0,0,0
48628,tcp,S0,1,0,0,0,0,0,0
48629,tcp,SF,0,0,1,0,0,0,0
48630,tcp,S0,1,0,0,0,0,0,0
48631,tcp,S0,1,0,0,0,0,0,0
48632,udp,SF,0,0,0,0,0,0,0
48633,tcp,SF,0,0,1,0,0,0,0
48634,tcp,SF,0,0,1,0,0,0,0
48635,tcp,S0,1,0,0,0,0,0,0
48636,icmp,SF,0,0,0,0,0,0,0
48637,tcp,REJ,1,0,0,0,0,0,0
48638,tcp,SF,0,0,1,0,0,0,0
48639,tcp,S0,1,0,0,0,0,0,0
48640,tcp,REJ,1,0,0,0,0,0,0
48641,tcp,SF,0,0,1,0,0,0,0
48642,tcp,S0,1,0,0,0,0,0,0
48643,tcp,S0,1,0,0,0,0,0,0
48644,tcp,SF,0,0,1,0,0,0,0
48645,tcp,SF,0,0,1,0,0,0,0
48646,tcp,SF,0,0,1,0,0,0,0
48647,tcp,SF,0,0,1,0,0,0,0
48648,tcp,REJ,1,0,0,0,0,0,0
48649,tcp,S0,1,0,0,0,0,0,0
48650,tcp,SF,0,0,0,0,0,0,0
48651,tcp,SF,0,0,1,0,0,0,0
48652,tcp,SF,0,0,1,0,0,0,0
48653,icmp,SF,1,0,0,0,0,0,0
48654,icmp,SF,1,0,0,0,0,0,0
48655,tcp,SF,0,0,1,0,0,0,0
48656,tcp,SF,0,0,1,0,0,0,0
48657,tcp,S0,1,0,0,0,0,0,0
48658,tcp,REJ,1,0,0,0,0,0,0
48659,tcp,SF,0,0,1,0,0,0,0
48660,tcp,S0,1,0,0,0,0,0,0
48661,udp,SF,0,0,0,0,0,0,0
48662,udp,SF,1,0,0,0,0,0,0
48663,udp,SF,0,0,0,0,0,0,0
48664,tcp,RSTR,1,0,0,0,0,0,0
